MIDAS ID, Legacy MIDAS ID, Site Name,,,,,,,,,
1CA11B60B214133BE053812011AC9DD8,30036462,MIDAS site at A1/2951A priority 1 on link 200127568; GPS Ref: 448599;418316; Northbound,,,,,,,,,
,,,,,,,,,,,
Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2023/1/18,18:14:00,2,699,561,32,31,74,93.99,14,200127568,17
2023/1/18,18:29:00,2,508,407,25,24,52,92.76,15,200127568,17
2023/1/18,18:44:00,2,431,351,20,17,43,102.11,15,200127568,17
2023/1/18,18:59:00,2,382,284,25,16,57,102.58,15,200127568,17
2023/1/18,19:14:00,2,429,316,24,20,69,100.14,15,200127568,17
2023/1/18,19:29:00,2,361,266,20,17,58,100.31,15,200127568,17
2023/1/18,19:44:00,2,341,244,18,18,61,100.76,15,200127568,17
2023/1/18,19:59:00,2,312,207,23,23,59,99.93,15,200127568,17
2023/1/18,20:14:00,2,259,165,11,23,60,100.23,15,200127568,17
2023/1/18,20:29:00,2,234,175,11,13,35,103,15,200127568,17
2023/1/18,20:44:00,2,221,146,16,16,43,101.88,15,200127568,17
2023/1/18,20:59:00,2,221,142,15,10,54,101.55,15,200127568,17
2023/1/18,21:14:00,2,218,157,9,21,31,103.16,15,200127568,17
2023/1/18,21:29:00,2,216,147,13,8,48,100.68,15,200127568,17
2023/1/18,21:44:00,2,204,128,16,10,50,100.55,15,200127568,17
2023/1/18,21:59:00,2,143,91,9,6,37,102.31,15,200127568,17
2023/1/18,22:14:00,2,146,82,7,11,46,94.77,15,200127568,17
2023/1/18,22:29:00,2,135,85,15,9,26,103.96,15,200127568,17
2023/1/18,22:44:00,2,164,87,10,16,51,98.38,15,200127568,17
2023/1/18,22:59:00,2,107,54,11,7,35,97.47,15,200127568,17
2023/1/18,23:14:00,2,98,44,6,8,40,95.69,15,200127568,17
2023/1/18,23:29:00,2,102,42,6,13,41,92.67,15,200127568,17
2023/1/18,23:44:00,2,79,25,4,8,42,95.35,15,200127568,17
2023/1/18,23:59:00,2,97,31,4,11,51,92.62,15,200127568,17
2023/1/19,0:14:00,3,74,18,4,8,44,84.75,15,200127568,17
2023/1/19,0:29:00,3,82,27,5,7,43,93.13,15,200127568,17
2023/1/19,0:44:00,3,93,19,7,11,56,91.07,15,200127568,17
2023/1/19,0:59:00,3,79,20,3,7,49,91.52,15,200127568,17
2023/1/19,1:14:00,3,78,13,5,6,54,90.91,15,200127568,17
2023/1/19,1:29:00,3,88,11,7,9,61,88.75,15,200127568,17
2023/1/19,1:44:00,3,86,16,5,10,55,91.09,15,200127568,17
2023/1/19,1:59:00,3,95,20,12,12,51,92.7,15,200127568,17
2023/1/19,2:14:00,3,102,24,5,11,62,91.35,15,200127568,17
2023/1/19,2:29:00,3,73,20,2,8,43,90.59,15,200127568,17
2023/1/19,2:44:00,3,98,13,7,21,57,91.99,15,200127568,17
2023/1/19,2:59:00,3,84,12,5,17,50,92.17,15,200127568,17
2023/1/19,3:14:00,3,74,14,2,5,53,90.17,15,200127568,17
2023/1/19,3:29:00,3,98,30,4,10,54,92.22,15,200127568,17
2023/1/19,3:44:00,3,82,24,3,11,44,94.23,15,200127568,17
2023/1/19,3:59:00,3,117,19,11,11,76,93.23,15,200127568,17
2023/1/19,4:14:00,3,110,19,9,18,64,93.56,15,200127568,17
2023/1/19,4:29:00,3,133,34,18,14,67,95.02,15,200127568,17
2023/1/19,4:44:00,3,157,38,14,18,87,93.25,15,200127568,17
2023/1/19,4:59:00,3,173,60,8,20,85,93.71,15,200127568,17
2023/1/19,5:14:00,3,210,79,22,17,92,96.72,15,200127568,17
2023/1/19,5:29:00,3,253,128,17,20,88,97.73,15,200127568,17
2023/1/19,5:44:00,3,345,185,29,33,98,98.78,15,200127568,17
2023/1/19,5:59:00,3,361,179,43,35,104,96.57,15,200127568,17
2023/1/19,6:14:00,3,473,262,49,37,125,96.95,15,200127568,17
2023/1/19,6:29:00,3,589,347,74,47,121,93.73,15,200127568,17
2023/1/19,6:44:00,3,656,347,86,61,162,90.77,15,200127568,17
2023/1/19,6:59:00,3,739,425,106,55,153,89.34,15,200127568,17
2023/1/19,7:14:00,3,746,439,110,61,136,88.99,15,200127568,17
2023/1/19,7:29:00,3,764,469,97,67,131,89.13,15,200127568,17
2023/1/19,7:44:00,3,783,508,80,69,126,86.5,15,200127568,17
2023/1/19,7:59:00,3,759,487,89,68,115,85.53,15,200127568,17
2023/1/19,8:14:00,3,755,489,89,54,123,90.82,15,200127568,17
2023/1/19,8:29:00,3,643,397,73,56,117,92.12,15,200127568,17
2023/1/19,8:44:00,3,653,405,73,58,117,92.42,15,200127568,17
2023/1/19,8:59:00,3,648,404,64,54,126,91.9,15,200127568,17
2023/1/19,9:14:00,3,539,340,46,48,105,95.01,15,200127568,17
2023/1/19,9:29:00,3,591,349,46,63,133,92.11,15,200127568,17
2023/1/19,9:44:00,3,602,350,78,58,116,93.19,15,200127568,17
2023/1/19,9:59:00,3,486,262,48,57,119,94.54,15,200127568,17
2023/1/19,10:14:00,3,480,292,37,44,107,95.3,15,200127568,17
2023/1/19,10:29:00,3,542,313,42,55,132,93.8,15,200127568,17
2023/1/19,10:44:00,3,497,276,60,48,113,94.73,15,200127568,17
2023/1/19,10:59:00,3,512,314,39,40,119,96.36,15,200127568,17
2023/1/19,11:14:00,3,466,269,30,50,117,94.97,15,200127568,17
2023/1/19,11:29:00,3,562,325,52,54,131,94.58,15,200127568,17
2023/1/19,11:44:00,3,579,311,64,69,135,91.91,15,200127568,17
2023/1/19,11:59:00,3,552,308,69,58,117,94.15,15,200127568,17
2023/1/19,12:14:00,3,583,342,67,51,123,94.09,15,200127568,17
2023/1/19,12:29:00,3,559,333,66,47,113,94.37,15,200127568,17
2023/1/19,12:44:00,3,565,334,55,52,124,93.25,15,200127568,17
2023/1/19,12:59:00,3,521,305,56,60,100,97.74,15,200127568,17
2023/1/19,13:14:00,3,637,391,57,68,121,93.06,15,200127568,17
2023/1/19,13:29:00,3,571,370,57,39,105,96.47,15,200127568,17
2023/1/19,13:44:00,3,575,344,52,52,127,94.67,15,200127568,17
2023/1/19,13:59:00,3,607,370,56,50,131,93.11,15,200127568,17
2023/1/19,14:14:00,3,568,367,50,46,105,93.56,15,200127568,17
2023/1/19,14:29:00,3,562,370,45,59,88,97.52,15,200127568,17
2023/1/19,14:44:00,3,564,371,48,46,99,95.44,15,200127568,17
2023/1/19,14:59:00,3,564,370,68,30,96,96.66,15,200127568,17
2023/1/19,15:14:00,3,578,375,84,29,90,96.5,15,200127568,17
2023/1/19,15:29:00,3,605,398,72,38,97,94.16,15,200127568,17
2023/1/19,15:44:00,3,601,420,56,42,83,95.23,15,200127568,17
2023/1/19,15:59:00,3,489,347,55,21,66,97.42,15,200127568,17
2023/1/19,16:14:00,3,532,367,71,23,71,98.57,15,200127568,17
2023/1/19,16:29:00,3,590,457,44,20,69,97.58,15,200127568,17
2023/1/19,16:44:00,3,507,341,58,31,77,97.41,15,200127568,17
2023/1/19,16:59:00,3,554,428,51,18,57,97.52,15,200127568,17
2023/1/19,17:14:00,3,488,379,38,24,47,98.82,15,200127568,17
2023/1/19,17:29:00,3,444,362,31,12,39,99.73,15,200127568,17
2023/1/19,17:44:00,3,423,322,32,20,49,98.28,15,200127568,17
2023/1/19,17:59:00,3,454,355,27,20,52,97.86,15,200127568,17
2023/1/19,18:14:00,3,446,357,38,18,33,100.46,15,200127568,17
2023/1/19,18:29:00,3,396,314,26,16,41,100.94,14,200127568,17
2023/1/19,18:44:00,3,297,216,31,11,39,102.85,15,200127568,17
2023/1/19,18:59:00,3,293,204,26,19,44,101.23,15,200127568,17
2023/1/19,19:14:00,3,282,201,22,16,43,100.49,15,200127568,17
2023/1/19,19:29:00,3,275,203,27,11,34,101,15,200127568,17
2023/1/19,19:44:00,3,264,187,28,11,38,102.84,15,200127568,17
2023/1/19,19:59:00,3,262,193,15,16,38,101.63,15,200127568,17
2023/1/19,20:14:00,3,277,205,18,14,40,102.74,15,200127568,17
2023/1/19,20:29:00,3,288,223,15,16,34,103.59,15,200127568,17
2023/1/19,20:44:00,3,228,172,12,8,36,102.06,15,200127568,17
2023/1/19,20:59:00,3,211,145,16,12,38,103.25,15,200127568,17
2023/1/19,21:14:00,3,189,127,14,11,37,102.17,15,200127568,17
2023/1/19,21:29:00,3,214,148,19,12,35,104.63,15,200127568,17
2023/1/19,21:44:00,3,178,134,8,7,29,103.74,15,200127568,17
2023/1/19,21:59:00,3,165,113,8,3,41,102.31,15,200127568,17
2023/1/19,22:14:00,3,151,104,8,6,33,102.73,15,200127568,17
2023/1/19,22:29:00,3,142,102,13,5,22,104.87,15,200127568,17
2023/1/19,22:44:00,3,138,84,11,10,33,101.84,15,200127568,17
2023/1/19,22:59:00,3,132,80,12,7,33,98.92,15,200127568,17
2023/1/19,23:14:00,3,119,63,5,12,39,99.04,15,200127568,17
2023/1/19,23:29:00,3,125,69,6,12,38,100.1,15,200127568,17
2023/1/19,23:44:00,3,110,62,4,8,36,99.52,15,200127568,17
2023/1/19,23:59:00,3,90,41,4,7,38,97.68,15,200127568,17
2023/1/20,0:14:00,4,101,37,5,12,47,93.94,15,200127568,17
2023/1/20,0:29:00,4,110,39,4,16,51,96.39,15,200127568,17
2023/1/20,0:44:00,4,89,27,7,9,46,94.74,15,200127568,17
2023/1/20,0:59:00,4,92,16,7,6,63,94.38,15,200127568,17
2023/1/20,1:14:00,4,99,19,5,11,64,91.65,15,200127568,17
2023/1/20,1:29:00,4,79,25,8,3,43,95.43,15,200127568,17
2023/1/20,1:44:00,4,70,14,5,7,44,89.9,15,200127568,17
2023/1/20,1:59:00,4,71,18,5,7,41,92.89,15,200127568,17
2023/1/20,2:14:00,4,86,19,8,15,44,94.17,15,200127568,17
2023/1/20,2:29:00,4,77,27,2,9,39,94.76,15,200127568,17
2023/1/20,2:44:00,4,93,26,7,9,51,93.88,15,200127568,17
2023/1/20,2:59:00,4,90,18,8,16,48,95.61,15,200127568,17
2023/1/20,3:14:00,4,86,20,2,6,58,93.39,15,200127568,17
2023/1/20,3:29:00,4,117,35,3,14,65,93.04,15,200127568,17
2023/1/20,3:44:00,4,104,28,5,15,56,94.87,15,200127568,17
2023/1/20,3:59:00,4,112,34,12,15,51,96.2,15,200127568,17
2023/1/20,4:14:00,4,97,21,10,12,54,94.09,15,200127568,17
2023/1/20,4:29:00,4,133,44,12,21,56,97.17,15,200127568,17
2023/1/20,4:44:00,4,140,41,9,8,82,92.62,15,200127568,17
2023/1/20,4:59:00,4,178,61,11,23,83,94.49,15,200127568,17
2023/1/20,5:14:00,4,220,77,20,23,100,94.45,15,200127568,17
2023/1/20,5:29:00,4,285,149,19,20,97,95.58,15,200127568,17
2023/1/20,5:44:00,4,352,160,27,37,128,95.72,15,200127568,17
2023/1/20,5:59:00,4,341,158,28,41,114,94.93,15,200127568,17
2023/1/20,6:14:00,4,433,224,48,36,125,95.12,15,200127568,17
2023/1/20,6:29:00,4,560,309,67,40,144,93.24,15,200127568,17
2023/1/20,6:44:00,4,587,314,76,50,147,90.31,15,200127568,17
2023/1/20,6:59:00,4,698,390,110,65,133,90.36,15,200127568,17
2023/1/20,7:14:00,4,688,373,96,78,141,88.67,15,200127568,17
2023/1/20,7:29:00,4,719,436,102,54,127,89.53,15,200127568,17
2023/1/20,7:44:00,4,672,414,79,67,112,89.31,15,200127568,17
2023/1/20,7:59:00,4,658,399,92,55,112,88.84,15,200127568,17
2023/1/20,8:14:00,4,621,365,70,63,123,91.18,15,200127568,17
2023/1/20,8:29:00,4,620,389,68,54,109,93.23,15,200127568,17
2023/1/20,8:44:00,4,504,290,54,58,102,95.93,15,200127568,17
2023/1/20,8:59:00,4,556,333,63,39,121,92.37,15,200127568,17
2023/1/20,9:14:00,4,499,270,59,60,110,95.39,15,200127568,17
2023/1/20,9:29:00,4,569,319,56,64,130,92.09,15,200127568,17
2023/1/20,9:44:00,4,495,287,48,45,115,95.33,15,200127568,17
2023/1/20,9:59:00,4,559,343,53,58,105,95.34,15,200127568,17
2023/1/20,10:14:00,4,530,308,44,61,117,94.12,15,200127568,17
2023/1/20,10:29:00,4,522,323,62,46,91,95.03,15,200127568,17
2023/1/20,10:44:00,4,631,397,43,59,132,92.37,15,200127568,17
2023/1/20,10:59:00,4,561,345,50,54,112,94.44,15,200127568,17
2023/1/20,11:14:00,4,616,357,78,60,121,92.62,15,200127568,17
2023/1/20,11:29:00,4,624,403,65,54,102,94.33,15,200127568,17
2023/1/20,11:44:00,4,601,398,62,47,94,96.67,15,200127568,17
2023/1/20,11:59:00,4,686,454,72,52,108,94.53,15,200127568,17
2023/1/20,12:14:00,4,651,408,77,56,110,92.99,15,200127568,17
2023/1/20,12:29:00,4,651,444,71,57,79,96.18,15,200127568,17
2023/1/20,12:44:00,4,661,437,53,51,120,92.65,15,200127568,17
2023/1/20,12:59:00,4,409,269,35,40,65,96.99,15,200127568,17
2023/1/20,13:14:00,4,391,255,37,34,65,99.7,15,200127568,17
2023/1/20,13:29:00,4,459,319,41,33,66,99.32,15,200127568,17
2023/1/20,13:44:00,4,503,347,49,39,68,99.06,15,200127568,17
2023/1/20,13:59:00,4,429,279,45,33,72,60.47,15,200127568,17
2023/1/20,14:14:00,4,515,359,65,28,63,82.28,15,200127568,17
2023/1/20,14:29:00,4,455,314,43,28,70,99.03,15,200127568,17
2023/1/20,14:44:00,4,480,332,43,32,73,96.71,15,200127568,17
2023/1/20,14:59:00,4,502,359,56,33,54,101.09,15,200127568,17
2023/1/20,15:14:00,4,452,323,45,24,60,98.77,15,200127568,17
2023/1/20,15:29:00,4,484,346,47,25,66,98.51,15,200127568,17
2023/1/20,15:44:00,4,404,308,26,30,40,103.4,15,200127568,17
2023/1/20,15:59:00,4,475,340,51,22,62,98.1,15,200127568,17
2023/1/20,16:14:00,4,629,480,53,32,64,93.19,15,200127568,17
2023/1/20,16:29:00,4,538,424,60,18,36,93.6,15,200127568,17
2023/1/20,16:44:00,4,739,574,72,26,67,87.69,15,200127568,17
2023/1/20,16:59:00,4,734,590,50,28,66,87.99,15,200127568,17
2023/1/20,17:14:00,4,671,551,47,20,53,93.83,15,200127568,17
2023/1/20,17:29:00,4,629,498,54,25,52,93.81,15,200127568,17
2023/1/20,17:44:00,4,583,458,38,29,58,97.96,15,200127568,17
2023/1/20,17:59:00,4,618,521,43,16,38,95.93,15,200127568,17
2023/1/20,18:14:00,4,599,491,29,21,58,97.19,15,200127568,17
2023/1/20,18:29:00,4,527,440,34,22,31,98.57,15,200127568,17
2023/1/20,18:44:00,4,556,457,33,20,46,98.39,15,200127568,17
2023/1/20,18:59:00,4,532,436,36,15,45,100.13,15,200127568,17
2023/1/20,19:14:00,4,468,394,22,15,37,100.94,15,200127568,17
2023/1/20,19:29:00,4,500,400,35,14,51,99.85,15,200127568,17
2023/1/20,19:44:00,4,399,322,21,21,35,102.6,15,200127568,17
2023/1/20,19:59:00,4,392,299,23,14,56,98.79,15,200127568,17
2023/1/20,20:14:00,4,369,290,21,11,47,102.7,15,200127568,17
2023/1/20,20:29:00,4,340,263,19,16,42,100.79,15,200127568,17
2023/1/20,20:44:00,4,288,227,15,14,32,104.08,15,200127568,17
2023/1/20,20:59:00,4,268,212,11,9,36,102.22,15,200127568,17
2023/1/20,21:14:00,4,218,155,18,8,37,103.53,15,200127568,17
2023/1/20,21:29:00,4,220,158,21,8,33,102.77,15,200127568,17
2023/1/20,21:44:00,4,174,124,9,5,36,102.07,15,200127568,17
2023/1/20,21:59:00,4,161,107,12,10,32,102.43,15,200127568,17
2023/1/20,22:14:00,4,169,119,17,11,22,102.79,15,200127568,17
2023/1/20,22:29:00,4,129,85,7,14,23,102.69,15,200127568,17
2023/1/20,22:44:00,4,108,74,4,6,24,101.08,15,200127568,17
2023/1/20,22:59:00,4,110,78,5,3,24,101.74,15,200127568,17
2023/1/20,23:14:00,4,81,53,2,4,22,99.17,15,200127568,17
2023/1/20,23:29:00,4,113,66,10,6,31,100.31,15,200127568,17
2023/1/20,23:44:00,4,103,59,7,7,30,98.6,15,200127568,17
2023/1/20,23:59:00,4,83,37,4,7,35,97.39,15,200127568,17
2023/1/21,0:14:00,5,74,40,9,2,23,98.24,15,200127568,17
2023/1/21,0:29:00,5,102,43,5,10,44,98.01,15,200127568,17
2023/1/21,0:44:00,5,76,26,3,8,39,94.43,15,200127568,17
2023/1/21,0:58:00,5,85,34,3,8,40,96.16,14,200127568,17
2023/1/21,1:13:00,5,87,12,15,3,57,90,5,200127568,17
2023/1/21,1:29:00,5,56,21,4,6,24,96.15,7,200127568,17
2023/1/21,1:42:00,5,81,30,6,6,39,93.58,5,200127568,17
2023/1/21,1:59:00,5,64,21,4,6,34,95.38,8,200127568,17
2023/1/21,2:14:00,5,55,13,3,10,30,93.57,12,200127568,17
2023/1/21,2:29:00,5,66,23,3,6,35,94.9,12,200127568,17
2023/1/21,2:34:00,5,96,21,0,18,57,94.49,5,200127568,17
2023/1/21,2:58:00,5,88,22,0,12,55,92.87,9,200127568,17
2023/1/21,3:14:00,5,79,26,2,9,43,93.74,7,200127568,17
2023/1/21,3:29:00,5,95,30,0,8,57,93.38,9,200127568,17
2023/1/21,3:43:00,5,78,24,9,9,36,95.66,12,200127568,17
2023/1/21,3:54:00,5,81,17,4,2,58,91.42,7,200127568,17
2023/1/21,4:08:00,5,57,18,6,3,30,94.69,5,200127568,17
2023/1/21,4:29:00,5,66,11,2,4,49,91.01,7,200127568,17
2023/1/21,4:44:00,5,93,36,2,3,52,95.49,15,200127568,17
2023/1/21,4:59:00,5,88,26,5,8,49,93.93,15,200127568,17
2023/1/21,5:14:00,5,97,39,9,8,41,96.84,15,200127568,17
2023/1/21,5:29:00,5,121,56,11,7,47,97.5,15,200127568,17
2023/1/21,5:44:00,5,166,81,11,21,53,97.26,15,200127568,17
2023/1/21,5:59:00,5,126,61,12,11,42,98.98,15,200127568,17
2023/1/21,6:14:00,5,165,86,13,16,50,100.52,15,200127568,17
2023/1/21,6:29:00,5,189,112,26,12,39,96.72,15,200127568,17
2023/1/21,6:44:00,5,176,109,21,11,35,101.77,15,200127568,17
2023/1/21,6:59:00,5,183,102,26,22,33,101.05,15,200127568,17
2023/1/21,7:14:00,5,245,122,31,33,59,97.61,15,200127568,17
2023/1/21,7:29:00,5,229,148,24,16,41,99.51,15,200127568,17
2023/1/21,7:44:00,5,223,142,20,19,42,100.25,15,200127568,17
2023/1/21,7:59:00,5,244,164,22,18,40,101.19,15,200127568,17
2023/1/21,8:14:00,5,276,197,20,20,39,101.68,15,200127568,17
2023/1/21,8:29:00,5,302,229,29,12,32,102.35,15,200127568,17
2023/1/21,8:44:00,5,313,232,19,12,50,102.78,15,200127568,17
2023/1/21,8:59:00,5,358,279,22,19,38,102.74,15,200127568,17
2023/1/21,9:14:00,5,386,290,25,18,53,99.51,15,200127568,17
2023/1/21,9:29:00,5,420,329,26,17,48,101.92,15,200127568,17
2023/1/21,9:44:00,5,450,370,24,13,43,102.33,15,200127568,17
2023/1/21,9:59:00,5,432,376,16,9,31,104.56,15,200127568,17
2023/1/21,10:14:00,5,467,381,26,21,39,99.85,15,200127568,17
2023/1/21,10:29:00,5,563,467,33,19,44,99.17,15,200127568,17
2023/1/21,10:44:00,5,517,443,25,13,36,94.73,15,200127568,17
2023/1/21,10:59:00,5,542,451,32,17,42,98.5,15,200127568,17
2023/1/21,11:14:00,5,569,493,15,22,39,99.66,15,200127568,17
2023/1/21,11:29:00,5,603,524,28,15,36,100.08,15,200127568,17
2023/1/21,11:44:00,5,566,485,35,20,26,98.9,15,200127568,17
2023/1/21,11:59:00,5,595,509,40,13,33,100.24,15,200127568,17
2023/1/21,12:14:00,5,615,538,34,19,24,98.44,15,200127568,17
2023/1/21,12:29:00,5,536,466,26,14,30,103.29,15,200127568,17
2023/1/21,12:44:00,5,535,473,21,12,29,103.95,15,200127568,17
2023/1/21,12:59:00,5,507,415,37,15,40,101.11,15,200127568,17
2023/1/21,13:14:00,5,517,441,30,14,32,100.2,15,200127568,17
2023/1/21,13:29:00,5,500,422,20,10,48,98.24,15,200127568,17
2023/1/21,13:44:00,5,486,414,28,15,29,101.04,15,200127568,17
2023/1/21,13:59:00,5,485,413,25,10,37,101.38,15,200127568,17
2023/1/21,14:14:00,5,502,431,24,14,33,98.69,15,200127568,17
2023/1/21,14:29:00,5,491,412,33,17,29,97.88,15,200127568,17
2023/1/21,14:44:00,5,518,443,28,22,25,98,15,200127568,17
2023/1/21,14:59:00,5,448,390,25,9,24,101.32,15,200127568,17
2023/1/21,15:14:00,5,480,402,28,18,32,101.11,15,200127568,17
2023/1/21,15:29:00,5,467,391,22,13,41,99.6,15,200127568,17
2023/1/21,15:44:00,5,453,392,19,15,27,98.75,15,200127568,17
2023/1/21,15:59:00,5,443,379,18,13,33,100.14,15,200127568,17
2023/1/21,16:14:00,5,421,373,18,11,19,100.74,15,200127568,17
2023/1/21,16:29:00,5,429,365,25,10,29,100.11,15,200127568,17
2023/1/21,16:44:00,5,373,320,19,9,25,100.63,15,200127568,17
2023/1/21,16:59:00,5,464,402,29,11,22,94.61,15,200127568,17
2023/1/21,17:14:00,5,444,380,17,16,31,93.09,15,200127568,17
2023/1/21,17:29:00,5,478,398,19,20,41,92.92,15,200127568,17
2023/1/21,17:44:00,5,520,447,21,17,35,90.5,15,200127568,17
2023/1/21,17:59:00,5,427,366,20,9,32,92.59,15,200127568,17
2023/1/21,18:14:00,5,402,338,24,10,30,96.57,15,200127568,17
2023/1/21,18:29:00,5,417,361,21,12,23,95.44,15,200127568,17
2023/1/21,18:44:00,5,329,280,17,11,21,96.3,15,200127568,17
2023/1/21,18:59:00,5,291,246,15,8,22,100.79,15,200127568,17
2023/1/21,19:14:00,5,277,243,7,8,19,100.78,15,200127568,17
2023/1/21,19:29:00,5,229,194,13,5,17,100.14,15,200127568,17
2023/1/21,19:44:00,5,227,188,12,8,19,100.52,15,200127568,17
2023/1/21,19:59:00,5,201,168,8,8,17,101.46,15,200127568,17
2023/1/21,20:14:00,5,201,162,10,6,23,101.27,15,200127568,17
2023/1/21,20:29:00,5,170,142,7,6,15,102.87,15,200127568,17
2023/1/21,20:44:00,5,173,128,10,10,25,101.19,15,200127568,17
2023/1/21,20:59:00,5,170,139,10,3,18,101.35,15,200127568,17
2023/1/21,21:14:00,5,152,117,14,6,15,100.75,15,200127568,17
2023/1/21,21:29:00,5,154,120,13,5,16,101.77,15,200127568,17
2023/1/21,21:44:00,5,173,123,20,5,25,101.55,15,200127568,17
2023/1/21,21:59:00,5,139,99,13,5,22,100.83,15,200127568,17
2023/1/21,22:14:00,5,136,102,19,4,11,104,15,200127568,17
2023/1/21,22:29:00,5,121,90,12,8,11,103.85,15,200127568,17
2023/1/21,22:44:00,5,123,88,9,3,23,101.29,15,200127568,17
2023/1/21,22:59:00,5,106,75,15,3,13,101.85,15,200127568,17
2023/1/21,23:14:00,5,88,57,7,6,18,100.2,15,200127568,17
2023/1/21,23:29:00,5,93,60,7,7,19,98.68,15,200127568,17
2023/1/21,23:44:00,5,87,54,4,3,26,97.29,15,200127568,17
2023/1/21,23:59:00,5,87,55,4,3,25,98.05,15,200127568,17
2023/1/22,0:14:00,6,82,58,2,2,20,98.34,15,200127568,17
2023/1/22,0:29:00,6,62,43,3,1,15,98.48,15,200127568,17
2023/1/22,0:44:00,6,68,40,6,7,15,96.23,15,200127568,17
2023/1/22,0:59:00,6,58,33,4,6,15,99.22,15,200127568,17
2023/1/22,1:14:00,6,59,24,6,3,26,93.55,15,200127568,17
2023/1/22,1:29:00,6,45,20,6,1,18,96,15,200127568,17
2023/1/22,1:44:00,6,51,32,6,2,11,97.65,15,200127568,17
2023/1/22,1:59:00,6,53,25,4,2,22,95,15,200127568,17
2023/1/22,2:14:00,6,49,19,6,1,23,95.14,15,200127568,17
2023/1/22,2:29:00,6,53,26,3,7,17,95.14,15,200127568,17
2023/1/22,2:44:00,6,51,27,2,3,19,94.28,15,200127568,17
2023/1/22,2:59:00,6,43,19,2,2,20,94.3,15,200127568,17
2023/1/22,3:14:00,6,42,19,1,2,20,94.19,15,200127568,17
2023/1/22,3:29:00,6,70,38,3,4,25,96.91,15,200127568,17
2023/1/22,3:44:00,6,38,22,1,2,13,92.94,15,200127568,17
2023/1/22,3:59:00,6,45,21,3,1,20,94.77,15,200127568,17
2023/1/22,4:14:00,6,38,13,3,5,17,94.75,15,200127568,17
2023/1/22,4:29:00,6,39,16,0,5,18,91.02,15,200127568,17
2023/1/22,4:44:00,6,40,20,1,5,14,96.14,15,200127568,17
2023/1/22,4:59:00,6,45,28,1,1,15,95.06,15,200127568,17
2023/1/22,5:14:00,6,51,24,5,1,21,94.33,15,200127568,17
2023/1/22,5:29:00,6,86,50,7,4,25,96.72,15,200127568,17
2023/1/22,5:44:00,6,83,55,3,3,22,98.27,15,200127568,17
2023/1/22,5:59:00,6,95,66,3,4,22,99.2,15,200127568,17
2023/1/22,6:14:00,6,110,71,6,10,23,97.99,15,200127568,17
2023/1/22,6:29:00,6,114,79,6,4,25,98.19,15,200127568,17
2023/1/22,6:44:00,6,106,67,9,6,24,98.17,15,200127568,17
2023/1/22,6:59:00,6,106,71,10,5,20,99.19,15,200127568,17
2023/1/22,7:14:00,6,121,74,11,11,25,96.27,15,200127568,17
2023/1/22,7:29:00,6,119,78,7,13,21,98.62,15,200127568,17
2023/1/22,7:44:00,6,127,84,9,10,24,98.49,15,200127568,17
2023/1/22,7:59:00,6,142,94,8,12,28,100.37,15,200127568,17
2023/1/22,8:14:00,6,181,124,13,12,32,101.88,15,200127568,17
2023/1/22,8:29:00,6,151,104,10,8,29,102.63,15,200127568,17
2023/1/22,8:44:00,6,192,137,12,13,30,104,15,200127568,17
2023/1/22,8:59:00,6,197,140,8,13,36,103.03,15,200127568,17
2023/1/22,9:14:00,6,193,147,7,11,28,104.87,15,200127568,17
2023/1/22,9:29:00,6,237,197,10,11,19,107.7,15,200127568,17
2023/1/22,9:44:00,6,285,234,22,8,21,106.67,15,200127568,17
2023/1/22,9:59:00,6,325,280,15,8,22,106.06,15,200127568,17
2023/1/22,10:14:00,6,330,277,21,9,23,105.76,15,200127568,17
2023/1/22,10:29:00,6,387,334,18,9,26,104.13,15,200127568,17
2023/1/22,10:44:00,6,397,342,18,9,28,104.09,15,200127568,17
2023/1/22,10:59:00,6,416,369,16,9,22,104.04,15,200127568,17
2023/1/22,11:14:00,6,506,442,22,12,30,98.5,15,200127568,17
2023/1/22,11:29:00,6,500,436,24,10,30,101.58,15,200127568,17
2023/1/22,11:44:00,6,591,527,25,12,27,100.08,15,200127568,17
2023/1/22,11:59:00,6,579,505,39,10,25,99.2,15,200127568,17
2023/1/22,12:14:00,6,592,506,34,16,36,99.04,15,200127568,17
2023/1/22,12:29:00,6,554,482,22,12,38,102.37,15,200127568,17
2023/1/22,12:44:00,6,562,496,26,15,25,102.25,15,200127568,17
2023/1/22,12:59:00,6,553,479,22,11,41,102.15,15,200127568,17
2023/1/22,13:14:00,6,495,444,18,10,23,105.19,15,200127568,17
2023/1/22,13:29:00,6,488,401,25,13,49,102.12,15,200127568,17
2023/1/22,13:44:00,6,502,433,16,14,39,102.12,15,200127568,17
2023/1/22,13:59:00,6,537,472,20,9,36,102.04,15,200127568,17
2023/1/22,14:14:00,6,493,440,14,11,28,103.8,15,200127568,17
2023/1/22,14:29:00,6,511,440,27,16,28,102.2,15,200127568,17
2023/1/22,14:44:00,6,515,453,26,9,27,100.86,15,200127568,17
